"Probe"	"Gene_body_meth"	"Promoter_meth"
"Gm17102"	6.297954	0.5
"Gm17103"	96.84341	98.888885
"Gm17104"	95.03006	91.94198
"Gm17105"	86.051254	25.314636
"Gm17106"	80.33922	97.79366
"Gm17108"	16.301823	95.71669
"Gm17110"	0.46881586	2.0731509
"Gm17111"	96.32575	96.12042
"Gm17112"	1.3220707	37.06355
"Gm17114"	77.57131	89.50689
"Gm17115"	3.2539194	1.586395
"Gm17116"	9.076328	0
"Gm17118"	0.7407408	5.7615204
"Gm17120"	65.009026	2.5036075
"Gm17122"	96.30247	97.69831
"Gm17124"	97.060036	-1
"Gm17130"	98.52629	89.763145
"Gm17133"	97.745346	85.28563
"Gm17135"	94.121635	97.22427
"Gm17137"	98.24406	98.48484
"Gm17139"	96.757576	97.09249
"Gm17140"	5.254762	3.3004148
"Gm17141"	2.2149727	1.2054844
"Gm17151"	97.25724	98.00825
"Gm17160"	98.449196	98.85287
"Gm17163"	86.916084	4.395364
"Gm17167"	29.645823	-1
"Gm17168"	96.52356	91.13646
"Gm17171"	67.28357	13.384921
"Gm17173"	3.4606802	16.86749
"Gm17175"	17.459364	30.285202
"Gm17178"	96.583305	88.78918
"Gm17179"	13.374878	1.6636143
"Gm17180"	1.1538657	1.7695096
"Gm17182"	0.61383927	0.35714284
"Gm17188"	10.4707	-1
"Gm17189"	5.1805573	2.0622897
"Gm17191"	0.77939594	7.478163
"Gm17193"	99.035095	97.17717
"Gm17196"	98.35533	82.15275
"Gm17197"	35.65533	20.73763
"Gm1720"	7.3449426	1.9656241
"Gm17200"	30.853989	28.147236
"Gm17201"	95.51001	94.872314
"Gm17202"	67.7537	4.0539517
"Gm17203"	68.998726	98.333336
"Gm17206"	96.81186	96.254585
"Gm17207"	96.66828	94.42527
"Gm17210"	98.70614	98.752525
"Gm17211"	1.4119709	0.18975332
"Gm17215"	46.55661	-1
"Gm17216"	3.9583335	38.22845
"Gm17218"	49.15556	98.11253
"Gm17224"	37.251987	61.134
"Gm17225"	6.6932344	2.1705146
"Gm17226"	0.5040755	0.8685576
"Gm17227"	84.88676	17.343254
"Gm17231"	69.39015	64.36762
"Gm17232"	9.797381	5.0431557
"Gm17233"	92.65999	98.14815
"Gm17234"	87.87573	93.566795
"Gm17236"	17.523407	4.4871798
"Gm17238"	4.7402596	0.9957979
"Gm17240"	92.30289	92.3618
"Gm17241"	97.77778	97.34431
"Gm17242"	1.5286524	1.1318967
"Gm17243"	1.9077287	1.9003527
"Gm17244"	1.3293651	2.1499195
"Gm17245"	45.74951	97.30769
"Gm17246"	97.11665	97.61791
"Gm17248"	1.1078966	14.131946
"Gm17249"	13.970062	14.488246
"Gm17250"	6.588828	0.49982226
"Gm17251"	10.304649	8.899063
"Gm17252"	27.712418	78.83503
"Gm17253"	96.00664	96.55106
"Gm17254"	95.87021	94.85633
"Gm17255"	13.750625	-1
"Gm17256"	84.7078	22.957169
"Gm17259"	20.459312	7.8626857
"Gm17260"	29.660892	12.899998
"Gm17262"	98.01939	97.50943
"Gm17263"	79.10715	82.21187
"Gm17265"	5.4800253	1.7672347
"Gm17266"	61.562767	72.809364
"Gm17268"	5.5196304	1.9877899
"Gm17269"	58.454304	6.4327483
"Gm17270"	0.7685003	12.239584
"Gm17271"	93.07792	65.30439
"Gm17272"	17.523201	56.889046
"Gm17273"	98.2684	97.66493
"Gm17274"	1.8928728	0.9990589
"Gm17275"	96.06564	88.52548
"Gm17276"	3.0421367	2.5165446
"Gm17277"	1.7703487	0.8312378
"Gm17278"	34.39469	-1
"Gm17279"	21.18775	-1
"Gm17280"	1.028721	7.580532
"Gm17281"	14.410934	29.106699
"Gm17282"	66.44411	95.53434
"Gm17283"	35.937393	10.682173
"Gm17284"	66.27785	72.323235
"Gm17286"	2.6421473	2.3411372
"Gm17287"	71.0388	97.834175
"Gm17288"	76.820984	95.685
"Gm17289"	1.2890023	32.535862
"Gm17290"	2.4302828	2.9941924
"Gm17291"	90.894005	100
"Gm17292"	1.3417103	12.424243
"Gm17293"	23.268398	0
"Gm17294"	95.28058	97.646675
"Gm17296"	72.44571	1.2456158
"Gm17298"	3.4600072	89.480156
"Gm17299"	95.094246	92.87037
"Gm17300"	56.202732	98.958336
"Gm17301"	1.5766917	4.145299
"Gm17302"	90.833336	91.466515
"Gm17303"	2.655754	0.72562367
"Gm17305"	12.91031	85.830894
"Gm17306"	96.88998	68.62599
"Gm17307"	96.99346	98.10087
"Gm17308"	0.85	1.5217391
"Gm17311"	6.462801	1.5498651
"Gm17315"	1.3512417	2.5937252
"Gm17317"	25.604137	-1
"Gm17320"	97.27273	96.9899
"Gm17321"	2.016879	3.966346
"Gm17322"	60.576378	5.678108
"Gm17324"	1.0847348	28.219051
"Gm17325"	1.0711621	1.8908383
"Gm17327"	63.254105	97.32323
"Gm17328"	64.12208	84.457146
"Gm17329"	17.27491	11.978554
"Gm17330"	0	0.308642
"Gm17333"	8.07274	31.81406
"Gm17334"	98.01226	97.73461
"Gm17335"	5.44171	1.8452382
"Gm17336"	7.935979	1.375067
"Gm17337"	64.54244	8.297891
"Gm17338"	4.898097	18.659334
"Gm17341"	0.5995582	2.7525253
"Gm17343"	0.8630953	2.552607
"Gm17344"	83.85077	1.9653593
"Gm17345"	94.43711	60.98485
"Gm17346"	1.594203	0.42735046
"Gm17347"	1.2820513	2.369281
"Gm17348"	53.24998	97.95114
"Gm17349"	1.1800334	27.358223
"Gm17351"	1.4142542	1.5423467
"Gm17352"	4.167638	4.1151905
"Gm17354"	42.896122	88.67154
"Gm17356"	0	1.8366185
"Gm17357"	54.42261	84.84127
"Gm17358"	97.50953	97.45163
"Gm17359"	36.961895	7.214186
"Gm17360"	93.72204	97.89272
"Gm17362"	97.2488	98.95659
"Gm17365"	99.35898	97.878784
"Gm17369"	96.01657	20.57134
"Gm17370"	18.596952	36.134823
"Gm17371"	91.23724	88.03419
"Gm17372"	6.8736224	1.5014882
"Gm17374"	97.06326	98.07692
"Gm17375"	89.14677	79.07579
"Gm17382"	2.516865	1.4887089
"Gm17384"	23.563847	3.9947093
"Gm17388"	93.59753	96.79909
"Gm17391"	1.2698414	0.36806998
"Gm17392"	6.5476146	-1
"Gm17393"	35.45262	71.8234
"Gm17394"	8.008919	25.989584
"Gm17395"	4.6144137	0.8350375
"Gm17396"	2.803599	1.0462453
"Gm17397"	92.127686	95.040405
"Gm17398"	0.6931383	0.64102566
"Gm17399"	56.8399	1.2121212
"Gm17400"	96.568665	65.24188
"Gm17401"	3.1186483	91.95238
"Gm17402"	2.2655096	19.444447
"Gm17403"	38.701523	97.052155
"Gm17405"	1.1904762	2.7056277
"Gm17406"	2.7646782	2.8809524
"Gm17407"	1.0669576	0.6926407
"Gm17408"	53.11372	0.635136
"Gm17409"	95.17196	99.33166
"Gm17410"	3.0658894	5.5366597
"Gm17413"	95.20927	5.9068503
"Gm17414"	25.972853	99.15769
"Gm17415"	98.16327	97.92517
"Gm17417"	29.374756	97.07672
"Gm17418"	89.392	97.47772
"Gm17419"	0.85460794	3.435158
"Gm17421"	39.019276	74.96689
"Gm17422"	0.3598485	1.2658228
"Gm17423"	10.558776	1.6093476
"Gm17425"	4.9509387	1.4598998
"Gm17426"	3.1855428	13.110199
"Gm17427"	35.75485	5
"Gm17429"	16.798933	13.161375
"Gm17430"	84.35229	79.641205
"Gm17431"	70.200615	13.670634
"Gm17432"	60.376434	1.5841373
"Gm17433"	4.4092903	0.952381
"Gm17434"	93.2326	91.00409
"Gm17435"	74.66576	4.8513117
"Gm17436"	1	0.8650183
"Gm17437"	97.30945	96.8777
"Gm17438"	97.5	94.21568
"Gm17439"	41.513603	61.559624
"Gm17440"	27.794415	6.7428083
"Gm17441"	1.1469058	0.78431374
"Gm17442"	6.9939814	95.5
"Gm17443"	4.0365076	1.0684677
"Gm17444"	49.26889	0.81995106
"Gm17445"	1.130707	1.2650086
"Gm17446"	0.93314636	8.730159
"Gm17447"	88.43385	86.80966
"Gm17448"	94.24305	82.98521
"Gm17451"	5.836806	100
"Gm17452"	27.305567	-1
"Gm17453"	68.624	72.13984
"Gm17454"	86.916374	92.0707
"Gm17455"	97.35438	96.07004
"Gm17456"	2.4048984	1.4125631
"Gm17458"	79.51306	19.64705
"Gm17459"	3.84127	3.095238
"Gm17460"	0.8029197	7.986111
"Gm17461"	1.5670553	4.694264
"Gm17464"	18.843254	7.222223
"Gm17465"	3.8653123	3.2547328
"Gm17466"	19.306295	1.3668431
"Gm17468"	97.70833	100
"Gm17470"	1.5507398	0.71300566
"Gm17473"	9.767818	60.26163
"Gm17474"	1.2380953	10.655949
"Gm17475"	0.8834563	1.2584922
"Gm17476"	0.4347826	1.2820513
"Gm17477"	96.17424	98.10501
"Gm17478"	46.647865	28.022413
"Gm17480"	46.721577	3.6130314
"Gm17481"	3.455706	2.34375
"Gm17482"	6.157376	3.178375
"Gm17484"	71.348656	4.080966
"Gm17485"	98.57825	98.80953
"Gm17487"	3.6900728	82.06886
"Gm17488"	3.0447333	4.7340345
"Gm17489"	64.083336	99.79757
"Gm17490"	2.0833333	2.3580587
"Gm17491"	90.095985	92.55351
"Gm17492"	25.20184	1.8518519
"Gm17493"	3.4287558	1.0460347
"Gm17494"	52.298637	1.2704687
"Gm17495"	12.454252	22.854948
"Gm17496"	14.579874	-1
"Gm17497"	20.11111	37.60582
"Gm17498"	85.22876	79.22006
"Gm17499"	91.5768	98.29167
"Gm17500"	80.95752	14.407075
"Gm17501"	1.0964912	0.33626693
"Gm17502"	7.74256	0.09337068
"Gm17504"	71.02726	37.72707
"Gm17505"	74.27484	29.031218
"Gm17506"	5.9995995	5.166909
"Gm17508"	18.504747	5.6316113
"Gm17509"	51.092243	79.22822
"Gm17511"	1	2.3809524
"Gm17512"	50.749615	96.48071
"Gm17513"	0	15.627999
"Gm17514"	11.527338	-1
"Gm17515"	1.1649203	0.7418508
"Gm17516"	4.9721365	0.7931421
"Gm17517"	11.294335	-1
"Gm17518"	30.04727	24.956274
"Gm17519"	91.937805	87.514786
"Gm17520"	3.9776032	1.0544603
"Gm17523"	32.445465	98.7013
"Gm17524"	2.7777777	22.962086
"Gm17525"	95.851204	94.8597
"Gm17527"	25	30.972221
"Gm17529"	69.81493	3.1100478
"Gm17531"	9.749434	18.251596
"Gm17532"	2.158067	1.3716866
"Gm17535"	23.019608	18.796911
"Gm17536"	50.017902	98.15581
"Gm17540"	2.0316036	1.8654124
"Gm17541"	98.09936	97.38889
"Gm17542"	6.548896	-1
"Gm17543"	28.43436	1.7265795
"Gm17544"	94.86111	96.24519
"Gm17545"	97.54961	97.635475
"Gm17546"	93.25544	92.70729
"Gm17547"	1.5419378	0.984665
"Gm17548"	8.887026	37.274937
"Gm17549"	46.642612	1.4145086
"Gm17550"	1.1264935	10.366608
"Gm17551"	3.4761264	30.830282
"Gm17552"	0.42390943	0.87638515
"Gm17553"	96.22241	98.46491
"Gm17554"	22.81306	72.56201
"Gm17556"	1.6253828	10.93426
"Gm17557"	96.3505	97.68868
"Gm17558"	38.172096	67.56886
"Gm17559"	97.44577	94.828354
"Gm17560"	3.191551	2.100745
"Gm17561"	2.2859843	3.7294824
"Gm17565"	62.724064	2.584713
"Gm17566"	2.5953372	1.0461239
"Gm17568"	45.872944	0.25625065
"Gm17569"	67.765396	10.60075
"Gm17570"	7.1626983	5.4694
"Gm17574"	84.5359	96.42858
"Gm17575"	30.74405	0.20833333
"Gm17578"	96.378395	97.66234
"Gm17579"	84.74586	-1
"Gm1758"	3.2525024	1.6380954
"Gm17583"	98.569725	86.482735
"Gm17585"	1.5800164	19.36848
"Gm17586"	11.439776	1.152417
"Gm17588"	1.9875841	1.827957
"Gm17589"	0.8876812	0.09157509
"Gm17591"	0.7608043	5.87013
"Gm17592"	1.2637364	2.561813
"Gm17593"	2.656797	0.9059221
"Gm17594"	1.1319737	23.489624
"Gm17595"	1.1077394	1.8582252
"Gm17596"	25.621407	3.6496093
"Gm17597"	20.849983	3.5428572
"Gm17598"	4.0385404	59.66489
"Gm17599"	3.7192774	53.834343
"Gm17601"	4.788961	2.0625
"Gm17603"	97.217834	97.17727
"Gm17605"	28.680555	30.859358
"Gm17606"	41.770164	17.373184
"Gm17608"	3.0472734	0.45271635
"Gm17609"	28.994171	-1
"Gm17612"	1.2820513	8.333334
"Gm17613"	37.610523	12.727273
"Gm17614"	3.0331824	1.0985222
"Gm17615"	25.888086	-1
"Gm17618"	90.81633	94.00616
"Gm17619"	39.563946	33.39316
"Gm17624"	95.69985	95.375435
"Gm17625"	81.72027	72.50001
"Gm17626"	6.924909	20.765766
"Gm17627"	47.38039	18.85461
"Gm17628"	3.3295135	3.3276098
"Gm17629"	96.4714	99.411766
"Gm17630"	70.30865	95.997314
"Gm17632"	96.24938	99.2402
"Gm17633"	98.40035	93.09953
"Gm17634"	23.312746	22.181084
"Gm17636"	96.27568	60.531746
"Gm17637"	5.4819345	37.872025
"Gm17638"	97.683426	96.52164
"Gm17639"	99.04273	96.48019
"Gm17640"	0.50781184	27.717876
"Gm17641"	0.8211464	1.0929376
"Gm17642"	49.675438	71.50437
"Gm17643"	41.21139	1.0229192
"Gm17644"	91.61874	-1
"Gm17645"	99.27536	96.13858
"Gm17646"	5.5114646	2.8964303
"Gm17650"	91.2675	94.40477
"Gm17651"	93.63636	85.83206
"Gm17652"	96.97738	95.8961
"Gm17653"	2.8216155	2.9872136
"Gm17654"	17.035955	46.329365
"Gm17656"	37.3987	9.583334
"Gm17657"	1.29741	3.2650077
"Gm17658"	0.7692308	0.68812907
"Gm17659"	94.12979	95.40106
"Gm17660"	89.949104	92.9673
"Gm17662"	46.071663	55.80237
"Gm17665"	11.087924	17.757917
"Gm17668"	60.942024	0.5754352
"Gm17669"	98.125	98.40987
"Gm17670"	56.124165	15.014377
"Gm17673"	95.67799	93.88763
"Gm17675"	97.34671	96.224686
"Gm17680"	1.5328354	2.954932
"Gm17681"	3.1261091	1.2947028
"Gm17682"	9.17797	0.8420088
"Gm17683"	42.88013	9.243445
"Gm17685"	0.8270943	3.294818
"Gm17688"	96.291985	93.58346
"Gm17690"	60.411995	27.010345
"Gm17691"	96.873245	96.666664
"Gm17692"	45.082424	99.10714
"Gm17694"	53.66964	5.756684
"Gm17695"	9.191232	10.0617285
"Gm17696"	0.51213527	0.72393817
"Gm17697"	4.484849	1.818182
"Gm17698"	20.610651	7.0972424
"Gm17699"	18.719114	-1
"Gm17701"	1.3761332	12.266788
"Gm17702"	96.20208	97.275024
"Gm17703"	80.114784	0.4620956
"Gm17704"	1.9227608	2.7923977
"Gm17705"	23.279875	3.506869
"Gm17708"	1.5607837	2.9807694
"Gm17710"	1.6591281	-1
"Gm17712"	2.4316254	1.0181648
"Gm17713"	65.93161	11.06845
"Gm17715"	7.215336	0.9479718
"Gm17716"	95.397095	90.73814
"Gm17717"	84.46877	1.6813037
"Gm17718"	77.78548	22.861069
"Gm17719"	1.6436445	1.0714287
"Gm17720"	39.11526	0.7692308
"Gm17721"	1.2371616	0.73504275
"Gm17722"	90.30076	91.85037
"Gm17723"	3.8690476	28.822554
"Gm17724"	89.31923	97.26191
"Gm17725"	5.1286697	61.288937
"Gm17726"	2.0576653	-1
"Gm17728"	0.8333333	4.2780337
"Gm17729"	28.333336	39.995193
"Gm17730"	3.6163576	2.3031657
"Gm17733"	1.3841485	0.71189284
"Gm17734"	2.7139733	2.154439
"Gm17735"	17.633131	-1
"Gm1818"	14.19711	4.575425
"Gm1840"	58.948597	61.05735
"Gm18733"	1.0292659	1.4953797
"Gm1965"	75.8114	4.9078526
"Gm1966"	3.7878788	6.2500005
"Gm1968"	2.0474048	0
"Gm1973"	0	-1
"Gm1975"	50.789257	-1
"Gm1979"	8.798161	9.487735
"Gm1992"	86.22053	96.07437
"Gm1993"	54.769222	15.341271
"Gm19980"	89.45604	90.917786
"Gm2000"	98.48348	98.015884
"Gm2012"	71.05379	-1
"Gm2016"	0.79365087	0
"Gm2018"	6.483251	0.804868
"Gm2030"	13.880583	0.89285713
"Gm20388"	52.385635	0.7771164
"Gm20389"	9.824609	6.4451423
"Gm20395"	64.93821	1.4397639
"Gm20398"	2.0940628	0.6142066
"Gm20403"	1.4910132	1.3747796
"Gm20408"	39.429012	30.981544
"Gm20410"	45.02474	94.487175
"Gm20417"	92.83163	93.575966
"Gm20418"	56.333607	0.648549
"Gm20420"	95.49501	94.606415
"Gm20422"	70.6433	26.906448
"Gm20423"	0.25510207	1.456257
"Gm20424"	0.6473583	2.0784247
"Gm20427"	53.60277	10.251107
"Gm20429"	49.56844	87.9262
"Gm2044"	7.5934114	8.321513
"Gm20440"	1.1958611	0.9000554
"Gm20442"	84.43666	96.52812
"Gm20443"	1.0763209	0.6593407
"Gm20446"	24.57746	30.680712
"Gm20448"	94.223656	97.33187
"Gm20449"	39.9401	1.0457274
"Gm20457"	97.48313	97.61596
"Gm2046"	37.002754	0
"Gm20460"	94.527855	97.65679
"Gm20461"	35.17665	1.1686286
"Gm20464"	18.259977	2.6455028
"Gm20465"	56.38028	2.5432901
"Gm20467"	0.7170543	0.5371901
"Gm20468"	2.2934232	4.9983764
"Gm20471"	4.8414435	-1
"Gm20479"	12.244008	17.433937
"Gm20481"	2.765013	1.7486218
"Gm20484"	5.7189546	2.1237001
"Gm20489"	11.43845	-1
"Gm20496"	11.507764	25.351059
"Gm20497"	4.8800993	0
"Gm20499"	64.79344	1.0504202
"Gm20503"	55.86016	9.268455
"Gm20506"	1.1904763	2.7217047
"Gm20507"	78.62873	66.399445
"Gm20508"	1.4636563	13.650263
"Gm20509"	23.443972	0.93591195
"Gm20512"	30.008177	27.150911
"Gm20513"	1.3768443	2.25
"Gm20514"	28.785925	66.15434
"Gm20515"	26.729166	9.965438
"Gm20516"	36.54971	-1
"Gm20518"	77.69538	7.398139
"Gm20521"	54.912212	7.427719
"Gm20522"	47.790085	1.1626759
"Gm20524"	2.1180556	5.290404
"Gm20527"	2.1264367	1.2327417
"Gm20532"	43.047935	1.0617285
"Gm20537"	68.039215	95.44898
"Gm20546"	2.9850426	0.9299518
"Gm20547"	70.936104	96.160774
"Gm2058"	0.8029197	8.783463
"Gm2061"	1.442101	1.1096294
"Gm2075"	33.81376	0
"Gm2078"	13.348171	2.5510204
"Gm2093"	34.595577	7.5306377
"Gm2115"	19.899809	0.7296523
"Gm2117"	83.63009	-1
"Gm2128"	22.786339	27.3767
"Gm2155"	2.481516	5.083263
"Gm216"	7.2795143	2.0748298
"Gm2165"	80.32946	-1
"Gm2174"	84.40476	88.449265
"Gm2178"	99.07407	98.21637
"Gm22"	87.10306	95.91811
"Gm2200"	83.650795	-1
"Gm221"	94.679695	95.69611
"Gm2237"	3.315942	0
"Gm2244"	54.17137	-1
"Gm2245"	24.841604	1.2940545
"Gm2301"	67.34814	1.3184193
"Gm2309"	96.17182	-1
"Gm2366"	97.648575	98.337265
"Gm2381"	8.910389	2.0943303
"Gm2382"	82.37386	0.8904933
"Gm239"	18.409876	3.0864196
"Gm2399"	29.855074	20.98162
"Gm2415"	59.604332	7.138215
"Gm2449"	10.499685	9.488663
"Gm2464"	1.1667281	0
"Gm2529"	61.739445	6.174048
"Gm2619"	37.62049	-1
"Gm2636"	8.500002	0
"Gm266"	6.118691	3.044856
"Gm2663"	0	1.4957267
"Gm2670"	1.411588	1.8815331
"Gm2694"	79.082245	1.4912258
"Gm2716"	3.0824246	23.658558
"Gm2788"	7.7953224	47.28955
"Gm2790"	8.42048	-1
"Gm2792"	43.13876	-1
"Gm2800"	3.2976127	1.8920819
"Gm281"	41.49135	1.0526316
"Gm2822"	2.9512575	0.8790651
"Gm2824"	11.584183	1.1403509
"Gm2832"	5.1198435	0
"Gm2863"	21.579365	-1
"Gm2864"	46.45454	-1
"Gm2885"	83.39733	0.45723507
"Gm2888"	10.582232	-1
"Gm2895"	3.5429547	0.68614465
"Gm2897"	10.425424	2.8711486
"Gm2916"	36.525177	-1
"Gm2940"	28.008451	38.232174
"Gm2956"	29.404892	-1
"Gm2974"	13.330701	16.531385
"Gm2990"	2.907911	0.53784406
"Gm2a"	23.142927	1.6815163
"Gm3002"	18.971277	-1
"Gm3033"	15.742297	-1
"Gm3047"	26.548584	-1
"Gm3054"	5.543758	3.0992064
"Gm3055"	95	-1
"Gm3072"	96.603424	99.23077
"Gm3086"	96.607315	98.161766
"Gm3099"	11.140507	-1
"Gm3115"	18.525806	2.435065
"Gm3127"	15.056023	-1
"Gm3138"	19.552042	23.451962
"Gm3144"	99.67105	96.809006
"Gm3147"	11.123058	-1
"Gm3149"	24.652534	-1
"Gm3150"	98.26923	97.841705
"Gm3159"	13.562985	-1
"Gm3164"	18.297062	2.8902955
"Gm3176"	13.279915	-1
"Gm3182"	7.916667	-1
"Gm3200"	95.2033	97.32143
"Gm3222"	9.297052	11.0146265
"Gm3235"	74.17327	96.90063
"Gm3248"	8.501868	2.0325205
"Gm3252"	10.386394	-1
"Gm3259"	90.77629	-1
"Gm3264"	13.170981	-1
"Gm3269"	23.495668	-1
"Gm3278"	17.65422	-1
"Gm3287"	20.781435	-1
"Gm3294"	9.544673	1.1343733
"Gm3298"	20.453	-1
"Gm3317"	12.423198	-1
"Gm3327"	38.230713	39.060246
"Gm3345"	95.69293	24.045677
"Gm3358"	25.555555	-1
"Gm336"	4.4871798	1.7202008
"Gm3371"	25.047245	-1
"Gm3383"	6.0831532	-1
"Gm3386"	92.75642	94.936226
"Gm340"	98.14961	98.14133
"Gm3402"	4.861111	-1
"Gm3404"	0.66666675	5.612245
"Gm3409"	1.2820513	-1
"Gm3417"	29.001162	-1
"Gm3435"	95.833336	-1
"Gm3436"	0.7099801	0.7070707
"Gm3443"	4.727834	11.965812
"Gm3452"	97.66667	97.69345
"Gm3453"	11.411324	-1
"Gm3460"	28.141026	-1
"Gm3468"	4.601072	1.5296805
"Gm347"	53.038235	1.333207
"Gm3470"	91.799545	90.36677
"Gm3476"	5.833334	10.222223
"Gm3486"	57.27041	-1
"Gm3495"	72.6677	53.688274
"Gm3510"	8.581122	1.4529915
"Gm3511"	63.75	44.763382
"Gm3513"	98.87701	96.78875
"Gm3543"	92.5	-1
"Gm355"	50.783947	9.140458
"Gm3550"	86.777214	93.027214
"Gm3558"	5.537584	0.8333333
"Gm3573"	7.4229693	-1
"Gm3591"	6.655844	-1
"Gm3594"	9.88304	-1
"Gm3597"	36.511444	18.690477
"Gm3604"	96.08089	99.10714
"Gm3618"	38.098896	-1
"Gm362"	22.555317	17.946676
"Gm3625"	0.6944445	5.133637
"Gm3629"	19.362381	-1
"Gm3633"	57.042854	-1
"Gm3636"	11.116683	-1
"Gm364"	96.50769	96.14355
"Gm3642"	9.36508	-1
"Gm3667"	20.878193	-1
"Gm3669"	91.815475	-1
"Gm3675"	42.201057	-1
"Gm3677"	94.26379	-1
"Gm3685"	4.5815296	-1
"Gm3696"	7.9831414	-1
"Gm3699"	4.8809524	21.260637
"Gm3715"	4.1258173	3.2738097
"Gm3727"	2.0202022	-1
"Gm3739"	7.404358	2.7862854
"Gm3752"	4.394977	-1
"Gm3755"	19.517982	-1
"Gm3760"	10.384615	-1
"Gm3763"	32.402115	26.781748
"Gm3764"	2.7798133	0.96031743
"Gm3776"	2.1864994	0.90909094
"Gm382"	46.941856	-1
"Gm3834"	2.3261755	0.6609913
"Gm3839"	32.020836	30.607141
"Gm3848"	70.91296	99.67948
"Gm3852"	2.5000002	11.405075
"Gm3867"	12.078877	12.137924
"Gm3906"	8.026058	7.059021
"Gm3912"	39.86905	4.646465
"Gm3940"	94.970764	96.8116
"Gm3944"	1.7543861	2.9678552
"Gm3985"	89.269844	1.2752525
"Gm4023"	47.76144	30.65691
"Gm4027"	8.877551	0
"Gm4066"	12.212302	23.582851
"Gm4070"	15.734127	-1
"Gm4073"	34.921436	-1
"Gm410"	8.724561	8.410974
"Gm4117"	24.324213	1.0033168
"Gm4128"	79.6003	2.9563491
"Gm4181"	21.45457	-1
"Gm4211"	2.3815825	4.230407
"Gm4219"	1.627315	0.73414475
"Gm4221"	5.5833626	0.2840909
"Gm4222"	4.1555867	3.059819
"Gm4262"	4.189176	1.9886364
"Gm4279"	47.301376	91.3259
"Gm428"	16.280743	-1
"Gm4285"	18.297428	22.664083
"Gm4294"	100	98.13492
"Gm4297"	20.36977	16.050726
"Gm4349"	8.713943	15.237758
"Gm4353"	1.5151516	4.3333335
"Gm436"	7.595686	7.0634923
"Gm4362"	24.150793	27.798683
"Gm438"	4.9963923	-1
"Gm4392"	4.513889	4.3049607
"Gm44"	17.705269	39.758957
"Gm4409"	49.396492	1.0416666
"Gm4419"	30.092222	0.7132726
"Gm4450"	5.8922563	-1
"Gm447"	99.35065	97.20037
"Gm4473"	12.724628	48.354794
"Gm4477"	23.486816	30.351854
"Gm4485"	1.73066	14.998812
"Gm4491"	3.2782636	3.2081807
"Gm4524"	0.642879	2.3239088
"Gm4535"	97.092354	90.51593
"Gm454"	33.787365	8
"Gm4577"	19.34469	3.1989248
"Gm46"	2.894386	4.315873
"Gm4613"	1.594203	1.521607
"Gm4651"	97.5834	97.1686
"Gm4673"	60.15341	12.72072
"Gm4675"	3.3636446	0.48161653
"Gm4684"	11.527779	-1
"Gm4736"	8.235294	-1
"Gm4737"	4.173291	8.823529
"Gm4744"	1.5171193	-1
"Gm4745"	87.94195	4.4340425
"Gm4755"	4.308027	0.84396595
"Gm4758"	3.3501685	5.889356
"Gm4759"	38.274952	12.72607
"Gm4763"	0.99862254	2.3727844
"Gm4775"	1.8489584	1.170635
"Gm4776"	4.5575023	3.6831274
"Gm4778"	4.414683	5.2083335
"Gm4779"	36.530937	3.6817203
"Gm4781"	0	7.142857
"Gm4782"	66.111115	50
"Gm4787"	98.77723	-1
"Gm4788"	26.178434	4.4852943
"Gm4792"	96.64301	91.54233
"Gm4793"	75.57858	62.554592
"Gm4794"	76.72133	90
"Gm4795"	15.024318	2.3891625
"Gm4799"	1.6198338	1.9585057
"Gm4825"	8.948413	4.5048842
"Gm4840"	2.0559099	2.2469425
"Gm4841"	6.85164	-1
"Gm4846"	52.33709	96.95652
"Gm4847"	10.741387	7.6190476
"Gm4858"	0.45454544	1.0989012
"Gm4861"	62.263172	13.4761915
"Gm4862"	89.82598	88.379295
"Gm4868"	15.4969	23.91271
"Gm4871"	10.039682	0.47619048
"Gm4876"	13.631594	9.719497
"Gm4877"	96.18092	97.77337
"Gm4883"	2.8311965	0.2777778
"Gm4884"	9.211	15.747395
"Gm4885"	2.0217745	2.1921923
"Gm4889"	13.222221	3.4366095
"Gm4890"	69.74422	1.0231661
"Gm4893"	7.4290295	5.1655583
"Gm4894"	3.4884777	6.109023
"Gm4902"	47.092678	18.249792
"Gm4906"	6.271368	12.958553
"Gm4907"	75.66114	85.5017
"Gm4916"	16.84762	38.64661
"Gm4922"	93.80342	97.85715
"Gm4924"	68.52679	96.031746
"Gm4925"	2.0708973	2.0572073
"Gm4926"	54.697807	-1
"Gm4934"	1.1353568	0
"Gm4937"	12.776409	-1
"Gm4945"	6.0320473	4.4368644
"Gm4950"	4.133328	4.1417923
"Gm4951"	6.00436	-1
"Gm4952"	84.015945	91.32716
"Gm4955"	11.404756	-1
"Gm4956"	94.43933	99.6904
"Gm4963"	1.1363636	2.1811523
"Gm4968"	2.1624467	2.9482193
"Gm4969"	37.008694	1.8405142
"Gm4978"	4.078483	4.8231797
"Gm498"	58.618458	24.213654
"Gm4980"	0.50045913	0.59623915
"Gm4981"	1.5120628	2.369189
"Gm4983"	0.70512825	0.944123
"Gm4985"	63.546177	95.63795
"Gm4987"	10.531413	17.247925
"Gm5045"	0.75757575	4.6076784
"Gm505"	39.04425	23.992476
"Gm5062"	12.97337	7.012154
"Gm5065"	65.00606	0
"Gm5068"	0.64102566	4.0966387
